date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Sinn Féin,Mary Lou McDonald,No opinion,0.18,0.18,0.19,0.26,0.17,0.14,0.19,0.19,0.15,0.15,0.2,0.22,0.17,0.19,0.18,0.18,0.21,0.15,0.15,0.23,0.41,0.39,0.14,0.16,0.12,0.27,0.09,0.19,0.31,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fine Gael,Leo Varadkar,Satisfied,0.43,0.41,0.45,0.44,0.39,0.47,0.51,0.35,0.49,0.5,0.38,0.43,0.41,0.46,0.39,0.43,0.45,0.41,0.46,0.42,0.35,0.21,0.4,0.82,0.48,0.5,0.22,0.25,0.36,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fine Gael,Leo Varadkar,Dissatisfied,0.46,0.5,0.42,0.39,0.51,0.46,0.39,0.53,0.39,0.44,0.5,0.44,0.46,0.45,0.48,0.45,0.42,0.51,0.46,0.49,0.38,0.55,0.53,0.13,0.35,0.4,0.73,0.68,0.42,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fine Gael,Leo Varadkar,No opinion,0.11,0.09,0.13,0.17,0.1,0.07,0.1,0.12,0.12,0.06,0.12,0.13,0.13,0.09,0.14,0.12,0.12,0.09,0.08,0.09,0.27,0.24,0.08,0.05,0.17,0.1,0.05,0.07,0.23,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Labour,Brendan Howlin,Satisfied,0.39,0.4,0.38,0.38,0.37,0.41,0.42,0.36,0.4,0.43,0.32,0.4,0.39,0.42,0.32,0.34,0.38,0.43,0.41,0.22,0.16,0.25,0.35,0.61,0.87,0.34,0.23,0.26,0.32,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Labour,Brendan Howlin,Dissatisfied,0.44,0.45,0.43,0.37,0.49,0.45,0.4,0.47,0.47,0.43,0.5,0.41,0.42,0.42,0.49,0.49,0.39,0.46,0.43,0.59,0.52,0.5,0.5,0.26,0.06,0.46,0.65,0.59,0.4,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Labour,Brendan Howlin,No opinion,0.17,0.15,0.19,0.25,0.14,0.14,0.18,0.17,0.14,0.13,0.18,0.19,0.19,0.16,0.2,0.16,0.23,0.11,0.16,0.19,0.31,0.25,0.15,0.13,0.06,0.2,0.12,0.15,0.28,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fianna Fáil,Micheál Martin,Satisfied,0.44,0.45,0.43,0.38,0.41,0.54,0.48,0.41,0.47,0.47,0.38,0.43,0.51,0.45,0.43,0.44,0.47,0.42,0.48,0.32,0.17,0.19,0.82,0.55,0.52,0.28,0.21,0.29,0.35,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fianna Fáil,Micheál Martin,Dissatisfied,0.43,0.44,0.42,0.39,0.49,0.4,0.38,0.48,0.38,0.4,0.49,0.44,0.37,0.43,0.44,0.45,0.38,0.48,0.41,0.54,0.51,0.54,0.13,0.31,0.4,0.46,0.74,0.6,0.44,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fianna Fáil,Micheál Martin,No opinion,0.13,0.11,0.14,0.23,0.1,0.07,0.13,0.12,0.14,0.13,0.13,0.12,0.12,0.12,0.14,0.12,0.15,0.11,0.11,0.14,0.32,0.26,0.05,0.13,0.08,0.25,0.05,0.11,0.22,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Sinn Féin,Mary Lou McDonald,Satisfied,0.37,0.39,0.35,0.42,0.4,0.28,0.38,0.37,0.3,0.4,0.33,0.34,0.41,0.4,0.31,0.3,0.36,0.42,0.4,0.37,0.15,0.22,0.33,0.38,0.45,0.21,0.78,0.28,0.22,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.47,0.47,0.46,0.3,0.46,0.61,0.43,0.49,0.57,0.41,0.48,0.51,0.47,0.43,0.54,0.56,0.43,0.45,0.46,0.47,0.5,0.51,0.54,0.5,0.45,0.47,0.18,0.55,0.5,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Sinn Féin,Mary Lou McDonald,No opinion,0.17,0.14,0.19,0.28,0.14,0.1,0.19,0.15,0.13,0.19,0.19,0.15,0.12,0.17,0.15,0.14,0.21,0.13,0.15,0.16,0.35,0.26,0.13,0.12,0.1,0.32,0.04,0.16,0.29,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fine Gael,Leo Varadkar,Satisfied,0.38,0.4,0.35,0.38,0.36,0.4,0.45,0.32,0.34,0.49,0.34,0.3,0.36,0.42,0.3,0.39,0.43,0.31,0.41,0.35,0.2,0.1,0.34,0.83,0.34,0.5,0.2,0.23,0.25,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fine Gael,Leo Varadkar,Dissatisfied,0.52,0.49,0.55,0.46,0.55,0.54,0.47,0.57,0.45,0.42,0.58,0.58,0.5,0.48,0.6,0.51,0.45,0.61,0.51,0.55,0.59,0.62,0.59,0.13,0.6,0.43,0.73,0.72,0.53,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fine Gael,Leo Varadkar,No opinion,0.1,0.1,0.1,0.16,0.09,0.07,0.09,0.1,0.21,0.08,0.08,0.12,0.14,0.1,0.1,0.1,0.12,0.09,0.07,0.11,0.22,0.28,0.07,0.04,0.06,0.07,0.07,0.05,0.22,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Labour,Brendan Howlin,Satisfied,0.36,0.35,0.38,0.32,0.39,0.37,0.41,0.33,0.29,0.34,0.31,0.38,0.46,0.4,0.31,0.35,0.43,0.29,0.39,0.33,0.12,0.19,0.45,0.52,0.68,0.3,0.16,0.34,0.31,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Labour,Brendan Howlin,Dissatisfied,0.46,0.49,0.44,0.45,0.45,0.49,0.4,0.52,0.47,0.53,0.47,0.45,0.37,0.45,0.49,0.46,0.38,0.57,0.45,0.51,0.62,0.57,0.41,0.31,0.19,0.5,0.7,0.54,0.47,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Labour,Brendan Howlin,No opinion,0.17,0.16,0.18,0.23,0.16,0.14,0.19,0.14,0.24,0.13,0.21,0.17,0.17,0.16,0.2,0.19,0.19,0.14,0.16,0.16,0.26,0.24,0.14,0.18,0.12,0.2,0.14,0.12,0.23,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fianna Fáil,Micheál Martin,Satisfied,0.45,0.47,0.44,0.36,0.43,0.54,0.48,0.41,0.55,0.45,0.41,0.43,0.55,0.48,0.4,0.44,0.56,0.33,0.49,0.38,0.16,0.24,0.8,0.58,0.32,0.49,0.25,0.32,0.31,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fianna Fáil,Micheál Martin,Dissatisfied,0.42,0.42,0.42,0.43,0.45,0.39,0.39,0.47,0.27,0.45,0.44,0.44,0.34,0.4,0.46,0.43,0.32,0.55,0.4,0.47,0.61,0.56,0.14,0.28,0.57,0.39,0.67,0.55,0.5,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fianna Fáil,Micheál Martin,No opinion,0.13,0.11,0.14,0.2,0.12,0.07,0.13,0.12,0.17,0.11,0.15,0.13,0.11,0.12,0.13,0.13,0.13,0.12,0.11,0.15,0.22,0.2,0.06,0.13,0.11,0.12,0.09,0.13,0.19,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Sinn Féin,Mary Lou McDonald,Satisfied,0.39,0.4,0.38,0.43,0.4,0.35,0.37,0.42,0.37,0.33,0.36,0.44,0.46,0.42,0.34,0.36,0.42,0.38,0.41,0.47,0.28,0.23,0.31,0.32,0.27,0.24,0.85,0.35,0.28,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.46,0.47,0.46,0.37,0.45,0.55,0.48,0.46,0.44,0.57,0.44,0.43,0.38,0.46,0.47,0.46,0.46,0.48,0.45,0.37,0.54,0.56,0.55,0.56,0.51,0.6,0.12,0.54,0.49,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Sinn Féin,Mary Lou McDonald,No opinion,0.14,0.13,0.16,0.19,0.15,0.1,0.15,0.13,0.2,0.1,0.2,0.13,0.16,0.12,0.18,0.19,0.13,0.15,0.13,0.16,0.17,0.22,0.14,0.12,0.23,0.16,0.03,0.1,0.24,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fine Gael,Leo Varadkar,Satisfied,0.35,0.35,0.35,0.4,0.32,0.35,0.42,0.29,0.34,0.38,0.33,0.34,0.38,0.35,0.35,0.35,0.37,0.33,0.37,0.36,0.27,0.16,0.33,0.83,NA,0.31,0.22,0.23,0.26,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fine Gael,Leo Varadkar,Dissatisfied,0.53,0.53,0.52,0.4,0.59,0.56,0.45,0.58,0.63,0.54,0.57,0.51,0.47,0.52,0.54,0.56,0.49,0.55,0.54,0.57,0.46,0.46,0.62,0.13,NA,0.47,0.71,0.7,0.48,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fine Gael,Leo Varadkar,No opinion,0.12,0.12,0.12,0.2,0.09,0.09,0.12,0.13,0.03,0.09,0.1,0.15,0.14,0.13,0.11,0.09,0.14,0.12,0.09,0.06,0.26,0.38,0.05,0.04,NA,0.22,0.07,0.07,0.26,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Labour,Brendan Howlin,Satisfied,0.38,0.37,0.38,0.35,0.36,0.42,0.42,0.34,0.43,0.33,0.39,0.41,0.4,0.36,0.41,0.34,0.4,0.38,0.41,0.31,0.18,0.21,0.43,0.56,0.84,0.41,0.29,0.32,0.29,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Labour,Brendan Howlin,Dissatisfied,0.45,0.47,0.43,0.4,0.45,0.48,0.36,0.52,0.43,0.55,0.4,0.42,0.39,0.46,0.41,0.49,0.41,0.46,0.43,0.54,0.6,0.51,0.43,0.31,0.15,0.26,0.56,0.55,0.45,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Labour,Brendan Howlin,No opinion,0.18,0.16,0.19,0.25,0.18,0.1,0.22,0.14,0.14,0.11,0.21,0.17,0.22,0.17,0.18,0.17,0.19,0.16,0.16,0.14,0.23,0.28,0.14,0.13,0.01,0.32,0.15,0.13,0.25,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fianna Fáil,Micheál Martin,Satisfied,0.46,0.46,0.46,0.41,0.44,0.53,0.47,0.43,0.61,0.39,0.41,0.54,0.52,0.44,0.49,0.42,0.52,0.42,0.5,0.37,0.21,0.24,0.83,0.55,0.48,0.34,0.31,0.3,0.33,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fianna Fáil,Micheál Martin,Dissatisfied,0.41,0.43,0.39,0.37,0.45,0.4,0.38,0.45,0.32,0.5,0.41,0.36,0.34,0.42,0.39,0.44,0.35,0.46,0.39,0.49,0.57,0.52,0.13,0.33,0.42,0.48,0.59,0.57,0.46,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fianna Fáil,Micheál Martin,No opinion,0.13,0.11,0.15,0.22,0.12,0.07,0.15,0.12,0.07,0.1,0.18,0.1,0.14,0.14,0.11,0.14,0.13,0.12,0.11,0.14,0.21,0.24,0.04,0.11,0.09,0.18,0.1,0.12,0.21,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Sinn Féin,Mary Lou McDonald,Satisfied,0.4,0.4,0.4,0.41,0.41,0.37,0.38,0.42,0.34,0.37,0.35,0.44,0.46,0.39,0.41,0.26,0.45,0.43,0.41,0.36,0.32,0.26,0.32,0.38,0.42,0.34,0.83,0.25,0.27,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.45,0.47,0.42,0.34,0.46,0.53,0.42,0.46,0.58,0.5,0.41,0.46,0.42,0.44,0.46,0.55,0.41,0.43,0.45,0.47,0.45,0.44,0.59,0.45,0.52,0.52,0.11,0.6,0.46,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Sinn Féin,Mary Lou McDonald,No opinion,0.15,0.13,0.18,0.25,0.13,0.11,0.2,0.12,0.09,0.14,0.24,0.1,0.13,0.17,0.13,0.2,0.14,0.14,0.14,0.17,0.23,0.29,0.09,0.16,0.06,0.14,0.06,0.14,0.27,NA,NA,NA,NA,NA,NA,NA
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fine Gael,Leo Varadkar,Satisfied,0.27,0.27,0.27,0.24,0.25,0.31,0.29,0.25,0.26,0.29,0.26,0.22,0.32,0.28,0.24,0.28,0.29,0.24,0.28,0.19,0.25,0.21,0.3,0.78,0.24,0.42,0.1,0.16,0.24,0.26,0.76,0.31,0.4,0.09,0.19,0.23
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fine Gael,Leo Varadkar,Dissatisfied,0.63,0.65,0.6,0.59,0.66,0.62,0.57,0.67,0.65,0.59,0.66,0.67,0.57,0.62,0.65,0.58,0.61,0.67,0.63,0.68,0.51,0.53,0.61,0.2,0.69,0.45,0.82,0.72,0.52,0.64,0.22,0.65,0.49,0.83,0.66,0.53
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fine Gael,Leo Varadkar,No opinion,0.1,0.08,0.12,0.17,0.09,0.07,0.14,0.08,0.09,0.12,0.08,0.11,0.1,0.1,0.11,0.14,0.11,0.08,0.09,0.13,0.24,0.27,0.09,0.02,0.07,0.12,0.09,0.12,0.24,0.1,0.02,0.05,0.11,0.08,0.15,0.23
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Labour,Brendan Howlin,Satisfied,0.29,0.28,0.31,0.24,0.26,0.37,0.31,0.29,0.18,0.31,0.2,0.29,0.4,0.32,0.24,0.23,0.35,0.25,0.3,0.24,0.23,0.26,0.49,0.4,0.72,0.26,0.17,0.19,0.31,0.5,0.4,0.68,0.2,0.19,0.13,0.25
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Labour,Brendan Howlin,Dissatisfied,0.55,0.59,0.52,0.57,0.58,0.51,0.51,0.58,0.62,0.56,0.61,0.56,0.43,0.54,0.57,0.56,0.49,0.61,0.55,0.64,0.46,0.54,0.4,0.38,0.27,0.43,0.71,0.64,0.45,0.4,0.41,0.29,0.5,0.7,0.69,0.47
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Labour,Brendan Howlin,No opinion,0.16,0.14,0.17,0.2,0.16,0.12,0.18,0.13,0.2,0.12,0.19,0.15,0.17,0.14,0.19,0.21,0.16,0.14,0.14,0.12,0.32,0.19,0.1,0.22,0.01,0.32,0.12,0.16,0.23,0.1,0.2,0.03,0.3,0.11,0.18,0.28
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fianna Fáil,Micheál Martin,Satisfied,0.31,0.31,0.32,0.27,0.27,0.38,0.32,0.31,0.26,0.33,0.25,0.34,0.35,0.31,0.31,0.33,0.35,0.27,0.32,0.27,0.32,0.3,0.78,0.33,0.27,0.41,0.16,0.2,0.26,0.72,0.31,0.33,0.23,0.16,0.17,0.32
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fianna Fáil,Micheál Martin,Dissatisfied,0.6,0.62,0.58,0.6,0.65,0.55,0.59,0.61,0.68,0.59,0.64,0.6,0.57,0.61,0.6,0.58,0.57,0.65,0.61,0.69,0.5,0.55,0.18,0.53,0.68,0.5,0.79,0.72,0.56,0.24,0.55,0.56,0.66,0.79,0.72,0.51
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fianna Fáil,Micheál Martin,No opinion,0.09,0.07,0.1,0.13,0.07,0.06,0.1,0.08,0.06,0.08,0.11,0.06,0.08,0.08,0.1,0.09,0.08,0.09,0.08,0.04,0.18,0.14,0.04,0.14,0.05,0.09,0.05,0.08,0.18,0.04,0.14,0.11,0.11,0.05,0.1,0.17
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Sinn Féin,Mary Lou McDonald,Satisfied,0.53,0.53,0.53,0.57,0.53,0.5,0.49,0.57,0.48,0.51,0.61,0.44,0.57,0.55,0.48,0.49,0.49,0.57,0.55,0.54,0.42,0.41,0.3,0.35,0.29,0.26,0.87,0.35,0.35,0.34,0.33,0.41,0.3,0.84,0.35,0.42
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.38,0.39,0.37,0.32,0.39,0.42,0.4,0.36,0.42,0.39,0.32,0.47,0.34,0.36,0.42,0.39,0.42,0.34,0.38,0.34,0.35,0.36,0.61,0.55,0.65,0.54,0.11,0.52,0.46,0.58,0.57,0.54,0.47,0.14,0.52,0.37
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Sinn Féin,Mary Lou McDonald,No opinion,0.09,0.08,0.1,0.11,0.08,0.08,0.1,0.08,0.1,0.1,0.07,0.1,0.09,0.08,0.1,0.12,0.09,0.08,0.07,0.11,0.23,0.23,0.1,0.09,0.05,0.2,0.02,0.13,0.19,0.08,0.1,0.06,0.23,0.02,0.13,0.21
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fianna Fáil,Micheál Martin,Satisfied,0.37,0.37,0.37,0.32,0.3,0.48,0.35,0.38,0.39,0.34,0.31,0.35,0.52,0.37,0.37,0.42,0.38,0.34,0.39,0.38,0.1,0.15,0.83,0.44,NA,0.22,0.22,0.29,0.26,0.78,0.45,0.37,0.18,0.22,0.34,0.21
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fianna Fáil,Micheál Martin,Dissatisfied,0.53,0.54,0.52,0.55,0.59,0.45,0.52,0.54,0.48,0.52,0.57,0.57,0.43,0.53,0.52,0.49,0.48,0.59,0.52,0.49,0.76,0.64,0.13,0.41,NA,0.69,0.73,0.57,0.49,0.17,0.41,0.61,0.65,0.73,0.53,0.55
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fianna Fáil,Micheál Martin,No opinion,0.1,0.09,0.11,0.14,0.1,0.07,0.12,0.08,0.14,0.15,0.12,0.08,0.05,0.1,0.11,0.09,0.13,0.07,0.09,0.14,0.14,0.21,0.04,0.15,NA,0.1,0.05,0.14,0.25,0.04,0.14,0.02,0.16,0.05,0.13,0.24
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fine Gael,Leo Varadkar,Satisfied,0.31,0.3,0.31,0.27,0.24,0.41,0.38,0.25,0.27,0.36,0.24,0.25,0.4,0.33,0.27,0.26,0.32,0.3,0.33,0.31,0.19,0.11,0.33,0.78,NA,0.53,0.1,0.25,0.22,0.33,0.73,0.44,NA,0.1,0.24,0.22
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fine Gael,Leo Varadkar,Dissatisfied,0.6,0.63,0.58,0.59,0.7,0.51,0.54,0.65,0.62,0.56,0.68,0.62,0.52,0.59,0.62,0.67,0.56,0.62,0.61,0.61,0.51,0.62,0.59,0.17,NA,0.42,0.87,0.6,0.49,0.58,0.23,0.53,NA,0.86,0.6,0.52
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fine Gael,Leo Varadkar,No opinion,0.09,0.07,0.11,0.14,0.07,0.08,0.08,0.1,0.11,0.08,0.07,0.13,0.08,0.08,0.11,0.07,0.11,0.07,0.06,0.08,0.31,0.27,0.08,0.05,NA,0.04,0.03,0.14,0.29,0.09,0.04,0.04,NA,0.04,0.16,0.27
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Sinn Féin,Mary Lou McDonald,Satisfied,0.54,0.51,0.57,0.64,0.52,0.48,0.49,0.59,0.45,0.53,0.46,0.55,0.65,0.56,0.5,0.42,0.57,0.54,0.56,0.64,0.44,0.22,0.34,0.36,0.15,0.28,0.87,0.44,0.3,0.38,0.39,0.39,0.29,0.85,0.47,0.31
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.35,0.36,0.34,0.24,0.37,0.42,0.39,0.32,0.35,0.38,0.37,0.35,0.27,0.35,0.35,0.47,0.29,0.37,0.34,0.25,0.37,0.55,0.53,0.53,0.65,0.5,0.1,0.41,0.46,0.48,0.5,0.45,0.41,0.11,0.42,0.5
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Sinn Féin,Mary Lou McDonald,No opinion,0.11,0.13,0.09,0.12,0.11,0.11,0.12,0.09,0.2,0.09,0.16,0.09,0.08,0.09,0.15,0.11,0.13,0.09,0.1,0.12,0.19,0.23,0.12,0.11,0.2,0.22,0.03,0.15,0.24,0.14,0.11,0.17,0.3,0.04,0.11,0.19
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Green Party,Eamon Ryan,Satisfied,0.44,0.41,0.47,0.41,0.37,0.54,0.52,0.38,0.41,0.48,0.35,0.43,0.52,0.46,0.41,0.4,0.47,0.42,0.47,0.5,0.15,0.16,0.55,0.61,0.4,0.88,0.35,0.36,0.28,0.56,0.6,0.38,0.69,0.36,0.39,0.27
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Green Party,Eamon Ryan,Dissatisfied,0.38,0.41,0.35,0.36,0.44,0.32,0.33,0.42,0.35,0.39,0.38,0.41,0.31,0.38,0.38,0.45,0.33,0.4,0.36,0.27,0.62,0.61,0.31,0.24,0.37,0.07,0.46,0.46,0.44,0.3,0.25,0.43,0.18,0.46,0.38,0.48
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Green Party,Eamon Ryan,No opinion,0.18,0.18,0.18,0.23,0.19,0.14,0.15,0.2,0.25,0.12,0.27,0.16,0.17,0.17,0.21,0.15,0.2,0.18,0.17,0.22,0.23,0.23,0.14,0.15,0.22,0.06,0.19,0.18,0.28,0.14,0.15,0.19,0.14,0.18,0.23,0.25
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Labour,Brendan Howlin,Satisfied,0.31,0.27,0.36,0.27,0.24,0.42,0.34,0.31,0.15,0.39,0.13,0.36,0.4,0.35,0.25,0.24,0.38,0.27,0.33,0.3,0.09,0.15,0.44,0.44,0.68,0.29,0.21,0.34,0.21,0.42,0.45,0.69,0.3,0.2,0.28,0.23
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Labour,Brendan Howlin,Dissatisfied,0.54,0.59,0.49,0.54,0.61,0.46,0.51,0.56,0.61,0.52,0.65,0.5,0.45,0.53,0.56,0.67,0.46,0.57,0.53,0.52,0.67,0.65,0.43,0.38,0.3,0.51,0.69,0.52,0.5,0.44,0.38,0.29,0.48,0.71,0.57,0.48
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Labour,Brendan Howlin,No opinion,0.15,0.14,0.15,0.19,0.15,0.11,0.16,0.13,0.25,0.09,0.22,0.14,0.14,0.13,0.19,0.09,0.16,0.16,0.14,0.18,0.24,0.2,0.12,0.18,0.02,0.2,0.1,0.13,0.29,0.13,0.17,0.02,0.22,0.09,0.15,0.28
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fianna Fáil,Micheál Martin,Satisfied,0.44,0.43,0.45,0.41,0.42,0.5,0.44,0.43,0.59,0.38,0.41,0.47,0.55,0.4,0.53,0.45,0.43,0.45,0.45,0.37,0.48,0.19,0.82,0.49,0.44,0.41,0.27,0.33,0.41,0.74,0.5,0.34,0.42,0.28,0.33,0.38
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fianna Fáil,Micheál Martin,Dissatisfied,0.42,0.42,0.43,0.42,0.45,0.4,0.4,0.45,0.38,0.43,0.48,0.42,0.32,0.44,0.39,0.4,0.41,0.45,0.42,0.54,0.4,0.56,0.12,0.37,0.3,0.3,0.62,0.54,0.41,0.2,0.36,0.22,0.34,0.6,0.53,0.42
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fianna Fáil,Micheál Martin,No opinion,0.13,0.15,0.12,0.17,0.14,0.11,0.17,0.12,0.03,0.2,0.1,0.1,0.13,0.16,0.08,0.15,0.16,0.1,0.13,0.09,0.12,0.25,0.06,0.15,0.26,0.29,0.1,0.13,0.18,0.06,0.13,0.44,0.24,0.12,0.13,0.2
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fine Gael,Leo Varadkar,Satisfied,0.63,0.62,0.65,0.55,0.63,0.7,0.65,0.61,0.76,0.63,0.68,0.56,0.7,0.62,0.66,0.51,0.58,0.73,0.66,0.51,0.45,0.14,0.82,0.96,0.73,0.63,0.41,0.51,0.49,0.79,0.91,0.78,0.63,0.4,0.62,0.51
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fine Gael,Leo Varadkar,Dissatisfied,0.24,0.25,0.23,0.27,0.25,0.22,0.21,0.28,0.21,0.26,0.23,0.25,0.22,0.24,0.24,0.31,0.25,0.21,0.23,0.32,0.34,0.56,0.12,0.03,0.05,0.09,0.43,0.36,0.31,0.15,0.06,0.15,0.1,0.44,0.25,0.29
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fine Gael,Leo Varadkar,No opinion,0.12,0.13,0.12,0.18,0.12,0.08,0.14,0.12,0.03,0.11,0.09,0.2,0.08,0.14,0.09,0.18,0.17,0.06,0.11,0.17,0.22,0.3,0.06,0.01,0.22,0.29,0.16,0.13,0.2,0.06,0.03,0.07,0.27,0.17,0.13,0.19
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Sinn Féin,Mary Lou McDonald,Satisfied,0.57,0.56,0.58,0.58,0.58,0.54,0.53,0.6,0.48,0.56,0.53,0.66,0.5,0.57,0.56,0.54,0.6,0.55,0.57,0.57,0.64,0.22,0.43,0.5,0.56,0.35,0.86,0.46,0.39,0.41,0.48,0.38,0.44,0.83,0.59,0.43
